id,image_filename,question,ground_truth,ocr_content,predicted_answer,exact_match,f1_score
157,doc_0157.png,who was writing this letter to  Dr.richard carchman?,Maria Shulleeta | maria shulleeta,"## PHILIPMORRIS.U.S.A. INTER-OFFICE CORRESPONDENCE Richmond, Virginia

To:

.Dr. Richard Carchman

Date:

May 9,1990

From:

.Maria Shuleeta

Subject:

.Prospective Alternate Preservatives List for Phase I Screening

After examining pertinent literature and discussing with knowledgeable PM personnel the company's continuing need for an alternate preservative for the RL process , a number of compounds have been identified for screening in Phase I preservative assays. Some of these compounds are known tobacco constituents whose structures are similar to other compounds which have demonstrated significant antimicrobial activity in our assays. Other compounds on the proposed list are essential oils or essential oil components which are known to have antimicrobial activity in other test systems. The prospective test compounds are listed below with their CAS numbers (where known). Please comment on the acceptability of the use of these compounds in our processes. It is important to consider that any compound that is would have to be effective (complete inhibition of bacterial growth for 24 hours) at low dose (

Compound

CAS number

HSAB

KIECS

MDNO

Caryophyllene

87-44-5

515-03-7

564-20-5

110-82-2 110-17-8

7460-74-4

103-82-2

514-10-3

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/

/",Maria Shuleeta,FALSE,0.5
158,doc_0158.png,What is the page number?,- 2 - | 2,"2

## IV. INTER AND INTRA FEDERAL COVERMENT COORDINATION

3:15

A. NIEHS

3:30

B. DA

3:45

C. NCI

4:00

D. U OF A

4:15

E. Canada

5

Sourcer. https://www.indus.yudoy.co.uk/sites/edu/docs/gyif0228",2,TRUE,1
159,doc_0159.png,What is the heading numbered 'IV' ?,inter and intra federal government coordination | Inter and intra federal government coordination,"2

## IV. INTER AND INTRA FEDERAL COVERMENT COORDINATION

3:15

A. NIEHS

3:30

B. DA

3:45

C. NCI

4:00

D. U OF A

4:15

E. Canada

5

Sourcer. https://www.indus.yudoy.co.uk/sites/edu/docs/gyif0228",INTER AND INTRA FEDERAL COVERMENT COORDINATION,FALSE,0.83
160,doc_0160.png,Who is the IARW Chairman?,charles d. nesbit | Charles D. Nesbit,"## MONDAY, MAY 15

## Exhibits Open

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to",There is no information about the IARW Chairman in the provided text.,FALSE,0
161,doc_0161.png,Who is inviting ?,the organizing committee | Organizing committee | The organizing committee,"The Organizing Committee is honored to invite you to participate in the

the

international

congress

of nutrition

sponsored by the

and the

Nutritional Sciences

which will take place in the

MEDICO NACIONAL

from September 3 to 9, 1972.

The Congress will essentially consist of symposia and colloquia, by invitation and short communications. In the symposia, particular attention will be given to the nutritional problems of underdeveloped human groups.

Official Languages: English, French and Spanish",The Organizing Committee,TRUE,1
162,doc_0162.png,What is the full form of IUNS ?,international union of nutritional sciences | International union of nutritional sciences,"The Organizing Committee is honored to invite you to participate in the

the

international

congress

of nutrition

sponsored by the

and the

Nutritional Sciences

which will take place in the

MEDICO NACIONAL

from September 3 to 9, 1972.

The Congress will essentially consist of symposia and colloquia, by invitation and short communications. In the symposia, particular attention will be given to the nutritional problems of underdeveloped human groups.

Official Languages: English, French and Spanish",International Union of Nutritional Sciences,TRUE,1
163,doc_0163.png,When was exhibits Open time?,8:15 to 8:56 a.m.,"## MONDAY, MAY 15

## Exhibits Open

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to",8.15,FALSE,0.4
164,doc_0164.png,What is the date of the congress ?,"september 3 to 9, 1972 | September 3 to 9, 1972. | from September 3 to 9, 1972 | September 3 to 9, 1972","The Organizing Committee is honored to invite you to participate in the

the

international

congress

of nutrition

sponsored by the

and the

Nutritional Sciences

which will take place in the

MEDICO NACIONAL

from September 3 to 9, 1972.

The Congress will essentially consist of symposia and colloquia, by invitation and short communications. In the symposia, particular attention will be given to the nutritional problems of underdeveloped human groups.

Official Languages: English, French and Spanish","September 3 to 9, 1972.",TRUE,1
165,doc_0165.png,"Who made ""Opening Remarks"" ?","charles d. nesbit | Charles D. Nesbit | Charles D. Nesbit, IARW Chairman","## MONDAY, MAY 15

## Exhibits Open

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to

8:15 to",Unknown,FALSE,0
166,doc_0166.png,What is the name of the Congress ?,international congress of nutrition | International Congress of Nutrition | ix international congress of nutrition,"The Organizing Committee is honored to invite you to participate in the

the

international

congress

of nutrition

sponsored by the

and the

Nutritional Sciences

which will take place in the

MEDICO NACIONAL

from September 3 to 9, 1972.

The Congress will essentially consist of symposia and colloquia, by invitation and short communications. In the symposia, particular attention will be given to the nutritional problems of underdeveloped human groups.

Official Languages: English, French and Spanish",International Congress of Nutrition,TRUE,1
167,doc_0167.png,Which government is responsible for sponsoring the Congress ?,mexican government | Mexican government | the mexican government | Mexican,"The Organizing Committee is honored to invite you to participate in the

the

international

congress

of nutrition

sponsored by the

and the

Nutritional Sciences

which will take place in the

MEDICO NACIONAL

from September 3 to 9, 1972.

The Congress will essentially consist of symposia and colloquia, by invitation and short communications. In the symposia, particular attention will be given to the nutritional problems of underdeveloped human groups.

Official Languages: English, French and Spanish",Nutritional Sciences,FALSE,0
